pid, exe, date, weekday, begintime, endtime, schl, class, teacher, subject, clrm, aio, grade
952,nvSCPAPISvr.exe,20171107,星期二,19:55,20:50,hyzx,53,物理,2303,一体机,8
3484,SMARTBoardService.exe,20171107,星期二,19:55,20:50,hyzx,53,物理,2303,一体机,8
2492,nvstreamsvc.exe,20171107,星期二,19:55,20:50,hyzx,53,物理,2303,一体机,8
868,svchost.exe,20171107,星期二,19:55,20:50,hyzx,53,物理,2303,一体机,8
1600,nvvsvc.exe,20171107,星期二,19:55,20:50,hyzx,53,物理,2303,一体机,8
416,svchost.exe,20171107,星期二,19:55,20:50,hyzx,53,物理,2303,一体机,8
580,csrss.exe,20171107,星期二,19:55,20:50,hyzx,53,物理,2303,一体机,8
2120,dwm.exe,20171107,星期二,19:55,20:50,hyzx,53,物理,2303,一体机,8
356,smss.exe,20171107,星期二,19:55,20:50,hyzx,53,物理,2303,一体机,8
4872,InputPersonalization.exe,20171107,星期二,19:55,20:50,hyzx,53,物理,2303,一体机,8
2508,conhost.exe,20171107,星期二,19:55,20:50,hyzx,53,物理,2303,一体机,8
1488,nvxdsync.exe,20171107,星期二,19:55,20:50,hyzx,53,物理,2303,一体机,8
3448,SMARTSystemMenu.exe,20171107,星期二,19:55,20:50,hyzx,53,物理,2303,一体机,8
3992,SearchIndexer.exe,20171107,星期二,19:55,20:50,hyzx,53,物理,2303,一体机,8
3028,BtvStack.exe,20171107,星期二,19:55,20:50,hyzx,53,物理,2303,一体机,8
5900,Jhi_service.exe,20171107,星期二,19:55,20:50,hyzx,53,物理,2303,一体机,8
3532,ResponseSoftwareService.exe,20171107,星期二,19:55,20:50,hyzx,53,物理,2303,一体机,8
1752,AdminService.exe,20171107,星期二,19:55,20:50,hyzx,53,物理,2303,一体机,8
612,svchost.exe,20171107,星期二,19:55,20:50,hyzx,53,物理,2303,一体机,8
988,svchost.exe,20171107,星期二,19:55,20:50,hyzx,53,物理,2303,一体机,8
3036,RAVCpl64.exe,20171107,星期二,19:55,20:50,hyzx,53,物理,2303,一体机,8
1632,wisptis.exe,20171107,星期二,19:55,20:50,hyzx,53,物理,2303,一体机,8
2064,taskeng.exe,20171107,星期二,19:55,20:50,hyzx,53,物理,2303,一体机,8
2748,svchost.exe,20171107,星期二,19:55,20:50,hyzx,53,物理,2303,一体机,8
2276,explorer.exe,20171107,星期二,19:55,20:50,hyzx,53,物理,2303,一体机,8
708,services.exe,20171107,星期二,19:55,20:50,hyzx,53,物理,2303,一体机,8
3712,SBWDKService.exe,20171107,星期二,19:55,20:50,hyzx,53,物理,2303,一体机,8
2428,ResponseHardwareService.exe,20171107,星期二,19:55,20:50,hyzx,53,物理,2303,一体机,8
3200,ResponseConnectorService.exe,20171107,星期二,19:55,20:50,hyzx,53,物理,2303,一体机,8
3936,FNPLicensingService.exe,20171107,星期二,19:55,20:50,hyzx,53,物理,2303,一体机,8
1572,svchost.exe,20171107,星期二,19:55,20:50,hyzx,53,物理,2303,一体机,8
3392,SMARTNotification.exe,20171107,星期二,19:55,20:50,hyzx,53,物理,2303,一体机,8
5076,wpscloudsvr.exe,20171107,星期二,19:55,20:50,hyzx,53,物理,2303,一体机,8
4192,conhost.exe,20171107,星期二,19:55,20:50,hyzx,53,物理,2303,一体机,8
1908,taskhost.exe,20171107,星期二,19:55,20:50,hyzx,53,物理,2303,一体机,8
732,winlogon.exe,20171107,星期二,19:55,20:50,hyzx,53,物理,2303,一体机,8
5088,WmiPrvSE.exe,20171107,星期二,19:55,20:50,hyzx,53,物理,2303,一体机,8
760,lsass.exe,20171107,星期二,19:55,20:50,hyzx,53,物理,2303,一体机,8
4308,XLLiveUD.exe,20171107,星期二,19:55,20:50,hyzx,53,物理,2303,一体机,8
